"","num","name","full_add","on_off","zip","salesman","lic_num","county","city","dvry_man","main_phone","contact_name","contact_phone","contact_email","lon","lat","geocode"
"486",4189,"Braindead Brewing","2625 Main Street, Dallas, TX 75226","On Premise",75226,"Dominique Van Ausdall","BG898097","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7854149,32.7838021,"1"
"487",4191,"Old Texas Brewing Co.","112 W. Ellison St., Burleson, TX 76028","On Premise",76028,"Justin Page","RM839390","Johnson","Burleson","Kevin Whitehorse",NA,NA,NA,NA,-97.3215901,32.5422617,"1"
"488",4192,"Albertsons #4242 - Hwy 287","6220 HWY 287, Arlington, TX 76017","Off Premise",76017,"Justin Page","BQ576525","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1861586,32.6441124,"1"
"489",4201,"Fossil Creek Liquor - N Plano","2240 Hwy 121, Plano, TX 75025","Off Premise",75025,"Mason Lowe","P867496","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.7337357,33.1236705,"1"
"490",4202,"LA Burger - Richardson","2000 N. Plano Road, Richardson, TX 75082","On Premise",75082,"Ethan Garrison","BG899570","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.6991113,32.9761,"1"
"491",4207,"Buffalo Bros Pizza Wings & Subs","3015 S. University Dr., Fort Worth, TX 76109","On Premise",76109,"Brandon Pitzer","MB722269","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3601424,32.707181,"1"
"492",4218,"What's on Tap - Highland Village","2570 Justin Rd., Suite 170, Highland Village, TX 75077","On Premise",75077,"Nathan Zaremba","BG887952","Denton","Highland Village","Edgard Olvera",NA,NA,NA,NA,-97.0693441,33.0743124,"1"
"493",4219,"JJ's Fast Stop #294","5401 Watuga Rd., Watauga, TX 76148","Off Premise",76148,"Brandon Pitzer","BQ862464","Tarrant","Watauga","James Liston",NA,NA,NA,NA,-97.2670371,32.8609566,"1"
"494",4220,"Albertsons #4269 - N Josey Ln","2150 N. Josey Lane, Carrollton, TX 75006","Off Premise",75006,"Brian Schick","BQ569739","Dallas","Carrollton","Edgard Olvera",NA,NA,NA,NA,-96.88849,32.9746461,"1"
"495",4226,"Tom Thumb 1788 - Alma Dr.","7801 Alma Dr., Plano, TX 75025","Off Premise",75025,"Mason Lowe","BQ603736","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.7120864,33.0838147,"1"
"496",4232,"Flamingo Beer Wine Beverages - Carrolton","2810 E. Trinity Mills, Suite 219, Carrollton, TX 75006","Off Premise",75006,"Brian Schick","BQ626409","Dallas","Carrollton","Edgard Olvera",NA,NA,NA,NA,-96.8537339,32.985696,"1"
"497",4233,"Sandbar Cantina and Grill","317 S. 2nd Avenue, Dallas, TX 75226","On Premise",75226,"Dominique Van Ausdall","MB802527","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.774286,32.783439,"1"
"498",4234,"Fossil Creek Spirits - Westlake","3 Village Circle #100, Westlake, TX 76262","Off Premise",76262,"Brian Schick","BF737876","Tarrant","Westlake","James Liston",NA,NA,NA,NA,-93.1668774,45.1080039,"1"
"499",4236,"Lucy's Lot","451 E. NW Highway, Grapevine, TX 76051","On Premise",76051,"Nathan Zaremba","MB893131","Tarrant","Grapevine","James Liston",NA,NA,NA,NA,-97.0738677,32.9424019,"1"
"500",4237,"Mark's Beer Barn","2535 W. Prairie Street, Denton, TX 76201","Off Premise",76201,"Brian Schick","BQ811971","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1612235,33.2106435,"1"
"501",4238,"World Market #323 - Garland","550 Town Center Blvd., Garland, TX 75040","Off Premise",75040,"Mason Lowe","BQ630351","Dallas","Garland","Harrison Boyland",NA,NA,NA,NA,-96.6121683,32.9517702,"1"
"502",4250,"Eskimo Hut Denton","717 Sunset Street, Denton, TX 76201","Off Premise",76201,"Brian Schick","BG607864","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1397657,33.2293443,"1"
"503",4255,"Rose City Draft House & Bar","5393 S. Broadway, Tyler, TX 75705","On Premise",75705,"Ronnie Esposito","N886485","Smith","Tyler","Dalton Davis",NA,NA,NA,NA,-95.3046578,32.2905039,"1"
"504",4256,"Big D BBQ","226 N. Walnut Creek Dr., Mansfield, TX 76063","On Premise",76063,"Brandon Pitzer","BG895731","Tarrant","Mansfield","Kevin Whitehorse",NA,NA,NA,NA,-97.1349711,32.5660968,"1"
"505",4259,"Tom Thumb 3560 - Skillman","8698 Skillman Street, Dallas, TX 75243","Off Premise",75243,"Brandon Byrd","BQ764684","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7204855,32.8961395,"1"
"506",4271,"Schrick's Liquor","2801 Fort Worth Hwy., Hudson Oaks, TX 76087","Off Premise",76087,"Brandon Pitzer","BF281270","Parker","Hudson Oaks","James Liston",NA,NA,NA,NA,-97.7128892,32.7575083,"1"
"507",4276,"Albertsons #4296 - W Virgina","6800 W. Virginia Street, McKinney, TX 75069","Off Premise",75069,"Mason Lowe","RM742716","Collin","McKinney","Mike Harrison",NA,NA,NA,NA,-96.6274165,33.1979542,"1"
"508",4277,"Albertsons #4234 - S. Central Expwy","3001 S Central Expwy., McKinney, TX 75069","Off Premise",75069,"Mason Lowe","BQ562738","Collin","McKinney","Mike Harrison",NA,NA,NA,NA,-96.6378489,33.1702111,"1"
"509",4285,"CiboDinivo","1868 Sylvan Ave., Dallas, TX 75208","On Premise",75208,"Ethan Garrison","BG891260","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.8355227,32.7687994,"1"
"510",4289,"East Hampton Sandwich Company","1605 S. University Dr., Fort Worth, TX 76107","On Premise",76107,"Brandon Pitzer","MB884345","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3612222,32.7281551,"1"
"511",4290,"Champps Kitchen & Bar","885 W. John Carpenter Fwy., Irving, TX 75039","On Premise",75039,"Nathan Zaremba","MB875515","Dallas","Irving","James Liston",NA,NA,NA,NA,-96.9583095,32.8895005,"1"
"512",4294,"Albertsons #4289 - Garland Rd.","9540 Garland Rd. #320, Dallas, TX 75218","Off Premise",75218,"Brandon Byrd","BQ767332","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.701326,32.8340022,"1"
"513",4296,"Albertsons #4152 - W. University","2321 W. University Dr., Denton, TX 76201","Off Premise",76201,"Brian Schick","BQ273982","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1626963,33.2282439,"1"
"514",4297,"Albertsons #4191 - FM 2181","4351 FM 2181, Corinth, TX 76205","Off Premise",76205,"Brian Schick","BQ512167","Denton","Corinth","Edgard Olvera",NA,NA,NA,NA,-97.0432982,33.1315667,"1"
"515",4298,"World Market - Tyler","8970 S. Broadway Ave., Ste. 136, Tyler, TX 75703","Off Premise",75703,"Ronnie Esposito","BQ857792","Smith","Tyler","Dalton Davis",NA,NA,NA,NA,-95.3064115,32.2482193,"1"
"516",4301,"Spec's #165 - S. Cooper","3909 S. Cooper St., Arlington, TX 76015","Off Premise",76015,"Jack Stephenson","BF889634","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1328047,32.6820442,"1"
"517",4304,"Albertsons #4260 - E Buckingham","2165 E. Buckingham Rd., Richardson, TX 75081","Off Premise",75081,"Brandon Byrd","BQ648555","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.6841081,32.9324295,"1"
"518",4312,"Albertsons #4265 - Broadway","5710 Broadway Blvd., Garland, TX 75043","Off Premise",75043,"Brandon Byrd","BQ604517","Dallas","Garland","Harrison Boyland",NA,NA,NA,NA,-96.5938556,32.8461134,"1"
"519",4319,"Melissa Beverage","2315 Sam Rayburn Hwy., Melissa, TX 75454","Off Premise",75454,"Mason Lowe","BQ634166","Collin","Melissa","Harrison Boyland",NA,NA,NA,NA,-96.5700048,33.2788616,"1"
"520",4324,"Vintage Grille & Museum","202 Fort Worth Hwy., Weatherford, TX 76086","On Premise",76086,"Brandon Pitzer","RM891644","Parker","Weatherford","James Liston",NA,NA,NA,NA,-97.7952898,32.7586792,"1"
"521",4334,"Celt Irish Pub","100 N. Tennessee Street, McKinney, TX 75069","On Premise",75069,"Hudson Boyd","RM874970","Collin","McKinney","Mike Harrison",NA,NA,NA,NA,-96.6148756,33.197373,"1"
"522",4343,"Craft Pride","61 Rainey St., Austin, TX 78701","On Premise",78701,"Tim Vela","BG808443","Travis","AUSTIN","Joe Castro",NA,NA,NA,NA,-97.7388058,30.2579112,"1"
"523",4347,"Little Elm Crafthouse","850 West Eldorado Parkway, Suite 700, Little Elm, TX 75068","On Premise",75068,"Hudson Boyd","BG910344","Denton","Little Elm","Edgard Olvera",NA,NA,NA,NA,-96.9448027,33.1553686,"1"
"524",4349,"Noble Rey Brewing Company","2636 Farrington Street, Dallas, TX 75207","On Premise",75207,"Ethan Garrison","BG910959","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.8414723,32.8030689,"1"
"525",4350,"Ron's Corner - Addison","4145 Belt Line Road, Suite 200, Addison, TX 75001","On Premise",75001,"Ethan Garrison","MB839346","Dallas","Addison","Harrison Boyland",NA,NA,NA,NA,-96.8402762,32.9548824,"1"
"526",4355,"The Liquor Outpost #1 - University Drive","1010 W University Drive, Denton, TX 76201","Off Premise",76201,"Brian Schick","BF897125","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1427463,33.2305007,"1"
"527",4367,"AJ'S On Main","651 South Main Street, Grapevine, TX 76051","On Premise",76051,"Nathan Zaremba","MB834646","Tarrant","Grapevine","James Liston",NA,NA,NA,NA,-97.0781864,32.9344998,"1"
"528",4374,"Barley & Board","100 W. Oak Street, Suite 160, Denton, TX 76201","On Premise",76201,"Nathan Zaremba","MB911884","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1326146,33.2158685,"1"
"529",4377,"Cedar Springs Tap House","4123 Cedar Springs Rd., Dallas, TX 75219","On Premise",75219,"Ethan Garrison","MB880587","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.8132929,32.81174,"1"
"530",4378,"Lone Star Attitude Burger Co.","113 W. Hickory Street, Denton, TX 76201","On Premise",76201,"Nathan Zaremba","RM839263","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1331299,33.214234,"1"
"531",4379,"The Brass Tap - Allen","2540 N Watters Rd., Suite 180, Allen, TX 75013","On Premise",75013,"Hudson Boyd","N896720","Collin","Allen","Mike Harrison",NA,NA,NA,NA,-96.6771839,33.1423527,"1"
"532",4381,"Village Burger Bar - Inwood","12300 Inwood Rd., Suite 210, Dallas, TX 75244","On Premise",75244,"Ethan Garrison","RM850377","Dallas","Dallas","James Liston",NA,NA,NA,NA,-96.817278,32.9154364,"1"
"533",4382,"WFM #356 - McKinney Ave","2510 McKinney Avenue, Dallas, TX 75201","Off Premise",75201,"Brandon Byrd","BG915259","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.8016241,32.7958611,"1"
"534",4387,"Hurst Beverage","781 W. Bedford Euless Rd., Hurst, TX 76053","Off Premise",76053,"Justin Page","BQ577307","Tarrant","Hurst","James Liston",NA,NA,NA,NA,-97.1858243,32.8334085,"1"
"535",4392,"Lucky Lou's","1207 Hickory St., Denton, TX 76201","On Premise",76201,"Nathan Zaremba","MB909159","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1453398,33.2143738,"1"
"536",4401,"The Bearded Monk","122 E McKinney St, Denton, TX 76201","On Premise",76201,"Nathan Zaremba","BG918790","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1314688,33.2164032,"1"
"537",4402,"Empire Craft Beer n Wine","901 Spring Creek pkwy Suite 145A, Plano, TX 75023","Off Premise",75023,"Mason Lowe","BF910272","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.7106453,33.0570086,"1"
"538",4403,"AB Beer and Wine - Royse City","125 E Main Street, Royse City, TX 75189","Off Premise",75189,"Brandon Byrd","BF971975","Rockwall","Royse City","Harrison Boyland",NA,NA,NA,NA,-96.331684,32.9750839,"1"
"539",4406,"Foster's Place Restaurant & Pub","15244 TX Hwy 11 E, Pickton, TX 75471","On Premise",75471,"Ronnie Esposito","N761072","Hopkins","Pickton","Dalton Davis",NA,NA,NA,NA,-95.393824,33.0254886,"1"
"540",4407,"Weiss Enterprises Inc.","P.O. Box 150406, Dallas, TX 75315","On Premise",75315,"House Accounts DFW","BG542157","Dallas","Dallas","Charles_3",NA,NA,NA,NA,-96.7690925,32.773792,"1"
"541",4413,"Bar Louie - Arlington","4001 Bagpiper Way, Arlington, TX 76018","On Premise",76018,"Brandon Pitzer","MB853373","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1050271,32.6796221,"1"
"542",4419,"Shep's Place","816 S Main St, Weatherford, TX 76086","On Premise",76086,"Brandon Pitzer","RM915732","Parker","Weatherford","James Liston",NA,NA,NA,NA,-97.7979442,32.7504276,"1"
"543",4428,"PK's - Alta Mesa","507 Alta Mere Dr, Fort Worth, TX 76114","Off Premise",76114,"Justin Page","BF917389","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.4309271,32.7526219,"1"
"544",4431,"Tom Thumb 2526 - Arapaho Richardson","39 Arapaho Village, Richardson, TX 75080","Off Premise",75080,"Brandon Byrd","BQ649117","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.749258,32.962459,"1"
"545",4440,"Stockyards Hotel, LLC.","109 E Exchange Ave, Ft. Worth, TX 76164","On Premise",76164,"Brandon Pitzer","MB489158","Tarrant","Ft. Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3486585,32.7891054,"1"
"546",4442,"Tom Thumb 0232 - Alton Rd","3563 Alton Rd, Fort Worth, TX 76109","Off Premise",76109,"Justin Page","BQ647914","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3694819,32.6978435,"1"
"547",4445,"Tom Thumb 3622 - Camp Bowie","6377 Camp Bowie Blvd, Fort Worth, TX 76116","Off Premise",76116,"Justin Page","BQ455454","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.4202331,32.7251664,"1"
"548",4446,"Tom Thumb 3625 - Park Blvd","302 S. Park Blvd, Grapevine, TX 76051","Off Premise",76051,"Brian Schick","BQ455347","Tarrant","Grapevine","James Liston",NA,NA,NA,NA,-97.0971472,32.9388333,"1"
"549",4447,"Tom Thumb 1786 - Carrier Pkwy","4215 S. Carrier Pkwy, Grand Prairie, TX 75052","Off Premise",75052,"Justin Page","BQ568806","Dallas","Grand Prairie","Kevin Whitehorse",NA,NA,NA,NA,-97.0055755,32.6714686,"1"
"550",4448,"Tom Thumb 3617 - W. Park Row","2611 W. Park Row, Arlington, TX 76013","Off Premise",76013,"Justin Page","BQ580481","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1503907,32.7227879,"1"
"551",4450,"Richardson Food Truck Park","522 Bishop Ave, Richardson, TX 75081","On Premise",75081,"Ethan Garrison","N914710","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.7287547,32.9573018,"1"
"552",4451,"Ringo's Pub","5865 Kincaid Rd, Plano, TX 75024","On Premise",75024,"Hudson Boyd","N723607","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.8225958,33.0761923,"1"
"553",4456,"Total Wine #511 - S. Loop 288","1800 South Loop 288, Denton, TX 76205","Off Premise",76205,"Jack Stephenson","P915740","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.098949,33.1937772,"1"
"554",4464,"The Liquor Outpost","771 W Round Grove Rd #150, Lewisville, TX 75067","Off Premise",75067,"Brian Schick","P921729","Denton","Lewisville","Edgard Olvera",NA,NA,NA,NA,-97.0087706,33.0053844,"1"
"555",4472,"Pouring Glory","1001 Bryan Avenue, Fort Worth, TX 76104","On Premise",76104,"Brandon Pitzer","BG921674","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3249253,32.7340793,"1"
"556",4478,"Harley's #20","1401 W. Marshalll Avenue, Longview, TX 756045","Off Premise",756045,"Ronnie Esposito","P692935","Gregg","Longview","Dalton Davis",NA,NA,NA,NA,-94.7690372,32.5045503,"1"
"557",4479,"Harley's #23","4697 Estes Parkway, Longview, TX 75603","Off Premise",75603,"Ronnie Esposito","P692940","Gregg","Longview","Dalton Davis",NA,NA,NA,NA,-94.7168404,32.4254566,"1"
"558",4488,"Cork N Bottle - Royse City","520 IH 30 East, Royse City, TX 75189","Off Premise",75189,"Brandon Byrd","BQ887116","Rockwall","Royse City","Harrison Boyland",NA,NA,NA,NA,-96.3267197,32.9722017,"1"
"559",4490,"Patina Green Home and Market","116 N.Tennessee Street, Suite 102, McKinney, TX 75069","Off Premise",75069,"Mason Lowe","BG902099","Collin","McKinney","Mike Harrison",NA,NA,NA,NA,-96.6147594,33.1978127,"1"
"560",4492,"Tom Thumb 2559 - Beltline","3535 N. Beltline, Irving, TX 75062","Off Premise",75062,"Justin Page","BQ814298","Dallas","Irving","James Liston",NA,NA,NA,NA,-96.9935904,32.8548788,"1"
"561",4496,"Tom Thumb 1540 - Forest Ln","3757 Forest ln, Dallas, TX 75234","Off Premise",75234,"Brandon Byrd","BQ570798","Dallas","Dallas","James Liston",NA,NA,NA,NA,-96.8533312,32.9108486,"1"
"562",4498,"Taps & Caps - Denton","505 W. Hickory Street, Denton, TX 75056","On Premise",75056,"Dominique Van Ausdall","BG917221","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1375227,33.2143355,"1"
"563",4501,"Albertsons #4166 - Desoto","1300 Beltline west, Desoto, TX 75115","Off Premise",75115,"Brandon Byrd","RM742716","Dallas","Desoto","Kevin Whitehorse",NA,NA,NA,NA,-96.8922406,32.5883755,"1"
"564",4502,"Tom Thumb 3563 - Duncanville","633 Wheatland Rd, Duncanville, TX 75116","Off Premise",75116,"Brandon Byrd","BQ546127","Dallas","Duncanville","Kevin Whitehorse",NA,NA,NA,NA,-96.9228012,32.6482545,"1"
"565",4503,"Albertsons #4231 - Grand Prairie","215 N Carrier Pkwy, Grand Prairie, TX 75050","Off Premise",75050,"Justin Page","BQ568587","Dallas","Grand Prairie","Jack Stephenson",NA,NA,NA,NA,-97.0180918,32.7440848,"1"
"566",4505,"Midway Craft House","1115 W. Hickory Street, Suite 101, Denton, TX 76201","On Premise",76201,"Nathan Zaremba","BG931022","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.144753,33.214351,"1"
"567",4507,"Albertsons #4129 - Mesquite","2828 Motley, Mesquite, TX 75150","Off Premise",75150,"Brandon Byrd","BQ841588","Dallas","Mesquite","Harrison Boyland",NA,NA,NA,NA,-96.6456303,32.8036967,"1"
"568",4508,"Albertsons #4187 - Mesquite","1500 S Belt Line, Mesquite, TX 75149","Off Premise",75149,"Brandon Byrd","BQ779677","Dallas","Mesquite","Harrison Boyland",NA,NA,NA,NA,-96.595274,32.7453598,"1"
"569",4509,"Goodfriend Package Store","1155 Peavy Road, Dallas, TX 75218","Off Premise",75218,"Dominique Van Ausdall","BQ918198","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.69764,32.8391183,"1"
"570",4511,"Tom Thumb 1973 - Snider Plaza","7000Snider Plaza, University Park, TX 75205","Off Premise",75205,"Brandon Byrd","BG765982","Dallas","University Park","Harrison Boyland",NA,NA,NA,NA,-96.7872429,32.8505096,"1"
"571",4514,"Tom Thumb 3522 - Royal Lane","5959 Royal Lane, Dallas, TX 75230","Off Premise",75230,"Brandon Byrd","BQ764702","Dallas","Dallas","James Liston",NA,NA,NA,NA,-96.8056247,32.8960989,"1"
"572",4516,"Tom Thumb 2588 - S MacArthur","820 S. MacArthur Road, Coppell, TX 75019","Off Premise",75019,"Brian Schick","BQ650346","Dallas","Coppell","James Liston",NA,NA,NA,NA,-96.9556395,32.9513476,"1"
"573",4518,"Tom Thumb 1784 - Pioneer Road","1501 Pioneer Road, Mesquite, TX 75149","Off Premise",75149,"Brandon Byrd","BQ778674","Dallas","Mesquite","Harrison Boyland",NA,NA,NA,NA,-96.5861801,32.7461013,"1"
"574",4519,"Omni Hotel - Ft Worth","1300 Houston Street, Ft Worth, TX 76102","On Premise",76102,"Brandon Pitzer","MB708988","Tarrant","Ft Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3286116,32.748625,"1"
"575",4523,"Tom Thumb 2554 - Independence","3100 Independence Pkwy, Plano, TX 75075","Off Premise",75075,"Mason Lowe","BQ454647","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.7518571,33.0398464,"1"
"576",4529,"West Oak Coffee Bar","114 W. Oak Street, Denton, TX 76201","On Premise",76201,"Nathan Zaremba","BG891400","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.133129,33.2158082,"1"
"577",4530,"OPA! Greek Taverna","3801 Lakeview Pkwy., Suite 600, Rowlett, TX 75088","On Premise",75088,"Hudson Boyd","RM837035","Dallas","Rowlett","Harrison Boyland",NA,NA,NA,NA,-96.565222,32.9084113,"1"
"578",4531,"Free Play Arcade - Richardson","1730 E. Belt Line Road, Richardson, TX 75081","On Premise",75081,"Ethan Garrison","RM926876","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.6933086,32.9438522,"1"
"579",4533,"Velvet Taco - Fort Worth","2700 W. 7th Street, Fort Worth, TX 76107","On Premise",76107,"Brandon Pitzer","MB858904","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.354855,32.75127,"1"
"580",4534,"Hannah's","111 W. Mulberry Street, Denton, TX 76202","On Premise",76202,"Nathan Zaremba","RM654872","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1331825,33.2132811,"1"
"581",4536,"Proper","409 W. Magnolia Avenue, Fort Worth, TX 76104","On Premise",76104,"Brandon Pitzer","MB854395","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3294207,32.730478,"1"
"582",4540,"Old Chicago - Fort Worth","8933 N Freeway, Fort Worth, TX 76117","On Premise",76117,"Nathan Zaremba","RM930172","Tarrant","Fort Worth","James Liston",NA,NA,NA,NA,-97.3179221,32.8707392,"1"
"583",4552,"Ice House Beverages - E. Beltline","940 E. Beltline Road, # 100, Richardson, TX 75081","Off Premise",75081,"Brandon Byrd","BQ849418","Dallas","Richardson","Harrison Boyland",NA,NA,NA,NA,-96.7120756,32.9471592,"1"
"584",4564,"Chubbs Liquor Beer & Wine","13989 HWY 121 South, Trenton, TX 75490","Off Premise",75490,"Mason Lowe","BF827133","None","Trenton","Harrison Boyland",NA,NA,NA,NA,-96.3346879,33.4369364,"1"
"585",4567,"PK's - Camp Bowie","3204 Camp Bowie, Suite 102, Fort Worth, TX 76107","Off Premise",76107,"Justin Page","BF917618","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3632996,32.7508266,"1"
"586",4568,"Howdy Doody","1625 Scripture Street, Denton, TX 76201","Off Premise",76201,"Brian Schick","BF856241","Denton","Denton","Edgard Olvera",NA,NA,NA,NA,-97.1499415,33.2184743,"1"
"587",4578,"Old Iron Post","101 N. Travis Street, Sherman, TX 75091","On Premise",75091,"Mason Lowe","RM898525","Grayson","Sherman","Harrison Boyland",NA,NA,NA,NA,-96.609186,33.636674,"1"
"588",4579,"Fossil Creek Liquor - Denison","2730 Hwy 75 South, Denison, TX 75020","Off Premise",75020,"Mason Lowe","BF735698","Grayson","Denison","Harrison Boyland",NA,NA,NA,NA,-96.5843707,33.7306276,"1"
"589",4581,"Green Market Natural Foods","1909 Texoma Pkwy., Suite 2, Sherman, TX 75090","Off Premise",75090,"Mason Lowe","BQ838784","Grayson","Sherman","Harrison Boyland",NA,NA,NA,NA,-96.6018658,33.6568552,"1"
"590",4583,"Fossil Creek Liquor - Anna","807 S. Central Expwy., Anna, TX 75409","On Premise",75409,"Mason Lowe","BF624845","Collin","Anna","Harrison Boyland",NA,NA,NA,NA,-96.585316,33.3440612,"1"
"591",4585,"Rex's Seafood - Farmers Market","920 S. Harwood, Suite 150, Dallas, TX 75201","On Premise",75201,"Dominique Van Ausdall","BG927860","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7900856,32.77747,"1"
"592",4594,"J.R. Bentley's","406 W. Abram Street, Arlington, TX 76010","On Premise",76010,"Brandon Pitzer","MB578811","Tarrant","Arlington","Kevin Whitehorse",NA,NA,NA,NA,-97.1115222,32.735357,"1"
"593",4608,"Justice Burger","105 College Avenue, Weatherford, TX 76086","On Premise",76086,"Brandon Pitzer","BG934702","Parker","Weatherford","James Liston",NA,NA,NA,NA,-97.7964403,32.758649,"1"
"594",4609,"II Brothers' Grill","8308 Preston Road, Suite #198, Plano, TX 75024","On Premise",75024,"Hudson Boyd","RM693593","Collin","Plano","Mike Harrison",NA,NA,NA,NA,-96.803493,33.0915339,"1"
"595",4611,"Poag Mahone's Pub","700 Carroll Street, Fort Worth, TX 76107","On Premise",76107,"Brandon Pitzer","MB688966","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3548739,32.7519119,"1"
"596",4615,"MLK Food Store","2915 E. MLK, Jr. Blvd., AUSTIN, TX 78702","On Premise",78702,"Tim Vela","BQ716798","Travis","AUSTIN","John Munoz",NA,NA,NA,NA,-97.7078341,30.2817308,"1"
"597",4616,"Upper 90","961 W. Magnolia Ave., Suite C, Fort Worth, TX 76104","On Premise",76104,"Brandon Pitzer","MB895395","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3346726,32.7302744,"1"
"598",4619,"Rowlett Liquor","6605 Dalrock Rd, Rowlett, TX 75089","Off Premise",75089,"Brandon Byrd","BF916901","Dallas","Rowlett","Harrison Boyland",NA,NA,NA,NA,-96.5184962,32.9194589,"1"
"599",4621,"WFM #359 - Renner Road (Cityline)","1411 E. Renner Road, Richardson, TX 75082","Off Premise",75082,"Mason Lowe","BQ939112","Collin","Richardson","Mike Harrison",NA,NA,NA,NA,-96.6987141,32.9988408,"1"
"600",4622,"Goody Goody - Anna","824 S. Central Expressway, Anna, TX 75409","Off Premise",75409,"Mason Lowe","BF731501","Collin","Anna","Harrison Boyland",NA,NA,NA,NA,-96.5875987,33.3427622,"1"
"601",4628,"Mac's Corner","1098 E. NW Hwy, Grapevine, TX 76051","Off Premise",76051,"Brian Schick","BQ674454","Tarrant","Grapevine","James Liston",NA,NA,NA,NA,-97.0646338,32.9413878,"1"
"602",4631,"Gilley's Dallas","1135 S. Lamar Street, Dallas, TX 75215","On Premise",75215,"Dominique Van Ausdall","MB558794","Dallas","Dallas","James Hall",NA,NA,NA,NA,-96.7979085,32.7687577,"1"
"603",4638,"Albertsons #0716 - Denison","200 W Crawford St., Denison, TX 75020","Off Premise",75020,"Mason Lowe","BQ274232","Grayson","Denison","Harrison Boyland",NA,NA,NA,NA,-96.5378122,33.7520965,"1"
"604",4642,"Taverna Rossa - Southlake","1151 E Southlake Blvd Suite 300, Southlake, TX 76092","On Premise",76092,"Nathan Zaremba","MB938815","Tarrant","Southlake","James Liston",NA,NA,NA,NA,-97.1349569,32.9402762,"1"
"605",4644,"T&P Tavern","221 W. Lancaster Avenue, Fort Worth, TX 76102","On Premise",76102,"Brandon Pitzer","MB690923","Tarrant","Fort Worth","Kevin Whitehorse",NA,NA,NA,NA,-97.3287874,32.745687,"1"
"606",4657,"Hooters - Irving (080360429-duns)","2522 N. Belt Line Road, Irving, TX 75062","On Premise",75062,"Nathan Zaremba","MB805281","Dallas","Irving","James Liston",NA,NA,NA,NA,-96.992706,32.841076,"1"
